address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
03W202,03,Pankow,202,W,032C,O,02,75,855,409,5,403,56,13.895781637717123,50,12.40694789081886,143,35.483870967741936,34,8.436724565756824,86,21.339950372208435,9,2.2332506203473943,25,6.20347394540943
03W203,03,Pankow,203,W,032C,O,02,75,1366,491,8,482,83,17.219917012448132,22,4.564315352697095,162,33.60995850622407,54,11.20331950207469,95,19.70954356846473,19,3.941908713692946,47,9.751037344398341
03W204,03,Pankow,204,W,032D,O,02,75,1163,397,9,387,63,16.27906976744186,30,7.751937984496124,138,35.65891472868217,39,10.077519379844961,70,18.087855297157624,20,5.167958656330749,27,6.976744186046512
03W205,03,Pankow,205,W,032E,O,02,75,1420,442,3,438,68,15.52511415525114,36,8.21917808219178,142,32.42009132420091,40,9.1324200913242,89,20.319634703196346,18,4.10958904109589,45,10.273972602739725
03W206,03,Pankow,206,W,032B,O,02,75,1423,520,6,513,85,16.569200779727094,53,10.33138401559454,175,34.1130604288499,42,8.187134502923977,111,21.637426900584796,17,3.313840155945419,30,5.847953216374268
03W207,03,Pankow,207,W,032F,O,02,75,1199,462,3,458,88,19.213973799126638,46,10.043668122270741,120,26.200873362445414,60,13.100436681222707,76,16.593886462882097,18,3.9301310043668125,50,10.91703056768559
03W208,03,Pankow,208,W,032H,O,02,75,1033,401,6,394,76,19.289340101522843,42,10.65989847715736,106,26.903553299492383,54,13.705583756345177,59,14.974619289340103,12,3.0456852791878175,45,11.421319796954315
03W209,03,Pankow,209,W,032I,O,02,75,1138,435,3,432,70,16.203703703703702,64,14.814814814814813,90,20.833333333333336,48,11.11111111111111,71,16.435185185185187,18,4.166666666666666,71,16.435185185185187
03W210,03,Pankow,210,W,032K,O,02,75,1208,469,0,469,97,20.68230277185501,53,11.300639658848615,148,31.556503198294244,56,11.940298507462686,58,12.366737739872068,23,4.904051172707889,34,7.249466950959488
03W211,03,Pankow,211,W,032G,O,02,75,1405,527,4,523,105,20.076481835564053,61,11.663479923518166,178,34.03441682600382,53,10.133843212237094,59,11.281070745697896,28,5.353728489483748,39,7.45697896749522
03W212,03,Pankow,212,W,032L,O,02,75,1086,401,4,397,61,15.365239294710328,82,20.65491183879093,87,21.91435768261965,55,13.85390428211587,39,9.82367758186398,17,4.282115869017632,56,14.105793450881613
03W213,03,Pankow,213,W,032N,O,02,75,1165,459,3,456,66,14.473684210526317,103,22.587719298245617,103,22.587719298245617,73,16.00877192982456,48,10.526315789473683,19,4.166666666666666,44,9.649122807017543
03W214,03,Pankow,214,W,032L,O,02,75,879,321,1,320,43,13.4375,65,20.3125,57,17.8125,60,18.75,35,10.9375,18,5.625,42,13.125
03W215,03,Pankow,215,W,032E,O,02,75,1240,425,3,422,84,19.90521327014218,36,8.530805687203792,124,29.383886255924168,34,8.056872037914692,90,21.32701421800948,14,3.3175355450236967,40,9.47867298578199
03W216,03,Pankow,216,W,032T,O,02,75,966,351,5,346,70,20.23121387283237,46,13.294797687861271,86,24.85549132947977,39,11.271676300578035,61,17.63005780346821,15,4.335260115606936,29,8.38150289017341
03W217,03,Pankow,217,W,032T,O,02,75,1360,523,7,516,94,18.217054263565892,93,18.023255813953487,106,20.54263565891473,73,14.147286821705427,81,15.69767441860465,18,3.488372093023256,51,9.883720930232558
03W218,03,Pankow,218,W,032P,O,02,75,1223,479,1,478,88,18.410041841004183,65,13.598326359832635,140,29.288702928870293,60,12.552301255230125,75,15.690376569037657,20,4.184100418410042,30,6.2761506276150625
03W219,03,Pankow,219,W,032H,O,02,75,1328,518,5,513,97,18.9083820662768,61,11.890838206627679,155,30.214424951267056,62,12.085769980506821,89,17.348927875243664,20,3.898635477582846,29,5.653021442495127
03W220,03,Pankow,220,W,032Q,O,02,75,1434,569,3,566,77,13.604240282685511,130,22.968197879858657,127,22.43816254416961,82,14.487632508833922,77,13.604240282685511,23,4.063604240282685,50,8.8339222614841
03W221,03,Pankow,221,W,032R,O,02,75,1224,425,4,421,74,17.577197149643705,68,16.152019002375297,117,27.790973871733964,57,13.539192399049881,52,12.351543942992874,15,3.5629453681710213,38,9.026128266033254
03W222,03,Pankow,222,W,032D,O,02,75,1304,517,5,512,79,15.4296875,25,4.8828125,147,28.7109375,58,11.328125,122,23.828125,18,3.515625,63,12.3046875
03W223,03,Pankow,223,W,032M,O,02,75,1201,417,5,412,74,17.96116504854369,46,11.165048543689322,118,28.640776699029125,51,12.37864077669903,79,19.174757281553397,18,4.368932038834951,26,6.310679611650485
03W224,03,Pankow,224,W,032K,O,02,75,1103,396,2,394,76,19.289340101522843,82,20.812182741116754,97,24.61928934010152,44,11.16751269035533,42,10.65989847715736,20,5.0761421319796955,33,8.375634517766498
03W225,03,Pankow,225,W,032I,O,02,75,1011,341,2,339,68,20.058997050147493,49,14.454277286135694,94,27.728613569321535,45,13.274336283185843,56,16.519174041297934,11,3.2448377581120944,16,4.71976401179941
03W226,03,Pankow,226,W,032N,O,02,75,961,349,1,348,55,15.804597701149426,82,23.563218390804597,86,24.71264367816092,54,15.517241379310345,37,10.632183908045976,14,4.022988505747127,20,5.747126436781609
03W227,03,Pankow,227,W,032P,O,02,75,1025,337,2,335,64,19.1044776119403,52,15.522388059701491,86,25.671641791044774,47,14.029850746268657,58,17.313432835820898,15,4.477611940298507,13,3.880597014925373
03W300,03,Pankow,300,W,033A,O,03,75,1291,425,4,420,70,16.666666666666664,45,10.714285714285714,131,31.19047619047619,52,12.380952380952381,79,18.80952380952381,19,4.523809523809524,24,5.714285714285714
03W301,03,Pankow,301,W,033B,O,03,75,1318,494,2,491,95,19.34826883910387,69,14.052953156822811,142,28.920570264765782,52,10.590631364562118,72,14.663951120162933,17,3.462321792260693,44,8.961303462321792
03W302,03,Pankow,302,W,033A,O,03,75,1214,396,6,389,56,14.395886889460154,26,6.683804627249357,100,25.70694087403599,48,12.339331619537274,85,21.85089974293059,8,2.056555269922879,66,16.966580976863753
03W303,03,Pankow,303,W,033D,O,03,75,1339,365,3,361,61,16.897506925207757,19,5.263157894736842,88,24.37673130193906,50,13.850415512465375,81,22.437673130193904,11,3.0470914127423825,51,14.127423822714682
03W304,03,Pankow,304,W,033E,O,03,75,1349,531,8,522,114,21.839080459770116,54,10.344827586206897,141,27.011494252873565,68,13.026819923371647,84,16.091954022988507,14,2.681992337164751,47,9.003831417624522
03W305,03,Pankow,305,W,033F,O,03,75,1236,487,4,482,73,15.145228215767634,81,16.804979253112034,111,23.029045643153527,76,15.767634854771783,70,14.522821576763487,12,2.4896265560165975,59,12.240663900414937
03W306,03,Pankow,306,W,033F,O,03,75,954,354,2,352,65,18.46590909090909,64,18.181818181818183,85,24.147727272727273,45,12.784090909090908,38,10.795454545454545,15,4.261363636363636,40,11.363636363636363
03W307,03,Pankow,307,W,033G,O,03,75,1098,475,5,470,80,17.02127659574468,79,16.80851063829787,90,19.148936170212767,81,17.23404255319149,60,12.76595744680851,11,2.3404255319148937,69,14.680851063829786
03W308,03,Pankow,308,W,033H,O,03,75,1443,558,6,552,87,15.760869565217392,119,21.557971014492754,105,19.021739130434785,88,15.942028985507244,74,13.405797101449277,20,3.6231884057971016,59,10.68840579710145
03W309,03,Pankow,309,W,033C,O,03,75,1330,523,2,521,85,16.314779270633398,123,23.608445297504797,89,17.08253358925144,95,18.234165067178505,53,10.17274472168906,15,2.8790786948176583,61,11.708253358925145
03W310,03,Pankow,310,W,033K,O,03,75,1399,587,2,585,85,14.529914529914532,158,27.00854700854701,92,15.726495726495726,114,19.48717948717949,46,7.863247863247863,15,2.564102564102564,75,12.82051282051282
03W311,03,Pankow,311,W,033M,O,03,75,1220,425,4,421,66,15.676959619952493,107,25.415676959619955,73,17.339667458432302,77,18.28978622327791,32,7.600950118764846,12,2.8503562945368173,54,12.826603325415679
03W312,03,Pankow,312,W,033N,O,03,75,1391,644,3,641,102,15.912636505460217,189,29.485179407176286,96,14.97659906396256,147,22.932917316692667,43,6.708268330733229,15,2.3400936037441498,49,7.644305772230889
03W313,03,Pankow,313,W,033V,O,03,75,1417,558,2,556,98,17.62589928057554,126,22.66187050359712,127,22.841726618705035,77,13.848920863309353,31,5.575539568345324,30,5.39568345323741,67,12.050359712230216
03W314,03,Pankow,314,W,033Q,O,03,75,1435,403,4,399,63,15.789473684210526,133,33.33333333333333,66,16.541353383458645,73,18.295739348370926,20,5.012531328320802,15,3.7593984962406015,29,7.268170426065162
03W315,03,Pankow,315,W,033R,O,03,75,1193,515,5,510,73,14.313725490196077,156,30.58823529411765,58,11.372549019607844,113,22.15686274509804,39,7.647058823529412,12,2.3529411764705883,59,11.568627450980392
03W316,03,Pankow,316,W,033S,O,03,75,1179,445,2,443,69,15.575620767494355,141,31.82844243792325,65,14.672686230248308,81,18.284424379232505,36,8.126410835214447,11,2.4830699774266365,40,9.029345372460497
03W317,03,Pankow,317,W,033U,O,03,75,1031,380,2,378,54,14.285714285714285,133,35.18518518518518,56,14.814814814814813,62,16.402116402116402,27,7.142857142857142,10,2.6455026455026456,36,9.523809523809524
03W318,03,Pankow,318,W,033T,O,03,75,838,340,6,334,51,15.269461077844312,98,29.34131736526946,61,18.263473053892216,65,19.46107784431138,20,5.9880239520958085,10,2.9940119760479043,29,8.682634730538922
03W319,03,Pankow,319,W,033D,O,03,75,1413,520,6,514,75,14.591439688715955,46,8.949416342412452,115,22.37354085603113,87,16.926070038910506,118,22.957198443579767,14,2.7237354085603114,59,11.478599221789883
03W320,03,Pankow,320,W,033P,O,03,75,1301,497,3,494,87,17.611336032388664,119,24.089068825910932,96,19.4331983805668,82,16.599190283400812,46,9.31174089068826,24,4.8582995951417,40,8.097165991902834
03W321,03,Pankow,321,W,033I,O,03,75,1282,501,6,495,89,17.97979797979798,77,15.555555555555555,99,20,97,19.5959595959596,65,13.131313131313133,15,3.0303030303030303,53,10.707070707070706
03W322,03,Pankow,322,W,033L,O,03,75,1214,497,3,494,76,15.384615384615385,151,30.5668016194332,74,14.979757085020243,91,18.421052631578945,33,6.680161943319838,15,3.0364372469635628,54,10.931174089068826
03W323,03,Pankow,323,W,033U,O,03,75,1118,424,2,422,71,16.824644549763033,138,32.70142180094787,74,17.535545023696685,57,13.507109004739338,16,3.7914691943127963,19,4.502369668246446,47,11.137440758293838
03W324,03,Pankow,324,W,033G,O,03,75,910,297,1,296,49,16.554054054054053,52,17.56756756756757,68,22.972972972972975,51,17.22972972972973,46,15.54054054054054,6,2.027027027027027,24,8.108108108108109
03W325,03,Pankow,325,W,033E,O,03,75,1010,348,1,347,67,19.30835734870317,68,19.596541786743515,90,25.936599423631122,50,14.409221902017292,43,12.39193083573487,13,3.7463976945244957,16,4.610951008645533
03W326,03,Pankow,326,W,033T,O,03,75,1110,422,3,419,70,16.706443914081145,126,30.071599045346066,70,16.706443914081145,87,20.763723150357997,33,7.875894988066825,10,2.386634844868735,23,5.4892601431980905
03W400,03,Pankow,400,W,034A,O,04,75,869,319,6,312,55,17.628205128205128,39,12.5,69,22.115384615384613,50,16.025641025641026,50,16.025641025641026,8,2.564102564102564,41,13.141025641025642
03W401,03,Pankow,401,W,034B,O,04,75,1155,434,4,429,83,19.34731934731935,35,8.158508158508159,90,20.97902097902098,72,16.783216783216783,81,18.88111888111888,7,1.6317016317016315,61,14.219114219114218
03W402,03,Pankow,402,W,034A,O,04,75,1054,395,4,391,63,16.11253196930946,43,10.997442455242968,96,24.55242966751918,67,17.135549872122763,60,15.34526854219949,6,1.5345268542199488,56,14.322250639386189
03W403,03,Pankow,403,W,034C,O,04,75,1135,417,3,414,60,14.492753623188406,81,19.565217391304348,72,17.391304347826086,86,20.77294685990338,45,10.869565217391305,17,4.1062801932367154,53,12.80193236714976
03W404,03,Pankow,404,W,034C,O,04,75,879,358,2,356,56,15.730337078651685,88,24.719101123595504,71,19.9438202247191,57,16.01123595505618,30,8.426966292134832,14,3.932584269662921,40,11.235955056179774
03W405,03,Pankow,405,W,034D,O,04,75,1334,450,6,444,77,17.34234234234234,60,13.513513513513514,98,22.07207207207207,61,13.73873873873874,70,15.765765765765765,9,2.027027027027027,69,15.54054054054054
03W406,03,Pankow,406,W,034E,O,04,75,1247,471,4,467,93,19.914346895074946,38,8.137044967880087,130,27.8372591006424,65,13.9186295503212,70,14.989293361884368,15,3.2119914346895073,56,11.991434689507495
03W407,03,Pankow,407,W,034E,O,04,75,1308,462,6,456,81,17.763157894736842,20,4.385964912280701,109,23.903508771929825,62,13.596491228070176,105,23.026315789473685,9,1.9736842105263157,70,15.350877192982457
03W408,03,Pankow,408,W,034F,O,04,75,1297,461,7,454,122,26.87224669603524,27,5.947136563876652,106,23.348017621145374,57,12.555066079295155,80,17.62114537444934,14,3.0837004405286343,48,10.572687224669604
03W409,03,Pankow,409,W,034F,O,04,75,1305,454,8,446,77,17.26457399103139,47,10.538116591928251,149,33.408071748878925,46,10.31390134529148,74,16.591928251121075,10,2.242152466367713,43,9.641255605381167
03W410,03,Pankow,410,W,034D,O,04,75,1281,438,8,430,54,12.558139534883722,79,18.372093023255815,59,13.72093023255814,87,20.232558139534884,68,15.813953488372093,14,3.255813953488372,69,16.046511627906977
03W411,03,Pankow,411,W,034G,O,04,75,1035,397,1,396,49,12.373737373737374,29,7.3232323232323235,145,36.61616161616162,35,8.83838383838384,82,20.707070707070706,15,3.787878787878788,41,10.353535353535353
03W412,03,Pankow,412,W,034G,O,04,75,1271,434,2,432,46,10.648148148148149,40,9.25925925925926,159,36.80555555555556,43,9.953703703703704,97,22.453703703703702,16,3.7037037037037033,31,7.175925925925926
03W413,03,Pankow,413,W,034H,O,04,75,1454,534,6,528,85,16.098484848484848,32,6.0606060606060606,181,34.28030303030303,53,10.037878787878787,115,21.78030303030303,20,3.787878787878788,42,7.954545454545454
03W414,03,Pankow,414,W,034I,O,04,75,1492,587,10,577,80,13.864818024263432,46,7.9722703639514725,223,38.64818024263432,54,9.358752166377817,103,17.85095320623917,27,4.679376083188909,44,7.625649913344887
03W415,03,Pankow,415,W,034K,O,04,75,1370,566,4,562,87,15.480427046263346,61,10.85409252669039,219,38.967971530249116,58,10.320284697508896,85,15.12455516014235,14,2.491103202846975,38,6.761565836298933
03W416,03,Pankow,416,W,034L,O,04,75,1330,519,3,516,97,18.7984496124031,78,15.11627906976744,160,31.007751937984494,71,13.75968992248062,60,11.627906976744185,12,2.3255813953488373,38,7.3643410852713185
03W417,03,Pankow,417,W,034M,O,04,75,1554,469,4,465,102,21.935483870967744,45,9.67741935483871,120,25.806451612903224,61,13.118279569892474,90,19.35483870967742,7,1.5053763440860215,40,8.60215053763441
03W418,03,Pankow,418,W,034K,O,04,75,1422,511,6,505,75,14.85148514851485,32,6.336633663366337,201,39.801980198019805,38,7.524752475247524,98,19.405940594059405,16,3.1683168316831685,45,8.91089108910891
03W419,03,Pankow,419,W,034B,O,04,75,1350,450,5,445,85,19.101123595505616,54,12.134831460674157,111,24.9438202247191,79,17.752808988764045,78,17.528089887640448,10,2.247191011235955,28,6.292134831460674
03W420,03,Pankow,420,W,034N,O,04,75,1190,415,0,415,70,16.867469879518072,96,23.132530120481928,87,20.96385542168675,77,18.55421686746988,45,10.843373493975903,16,3.8554216867469884,24,5.783132530120482
03W421,03,Pankow,421,W,034N,O,04,75,1002,354,3,351,83,23.646723646723647,27,7.6923076923076925,97,27.635327635327634,50,14.245014245014245,56,15.954415954415953,10,2.849002849002849,28,7.977207977207977
03W422,03,Pankow,422,W,034L,O,04,75,1166,398,1,397,55,13.85390428211587,34,8.564231738035264,149,37.531486146095716,38,9.571788413098236,83,20.906801007556673,13,3.27455919395466,25,6.297229219143577
03W500,03,Pankow,500,W,035A,O,05,75,1100,371,3,367,65,17.71117166212534,93,25.340599455040874,61,16.62125340599455,62,16.893732970027248,34,9.264305177111716,10,2.7247956403269753,42,11.444141689373296
03W501,03,Pankow,501,W,035B,O,05,75,1220,450,3,446,81,18.161434977578477,47,10.538116591928251,89,19.955156950672645,87,19.506726457399104,64,14.349775784753364,9,2.0179372197309418,69,15.47085201793722
03W502,03,Pankow,502,W,035A,O,05,75,976,427,3,423,73,17.257683215130022,100,23.64066193853428,63,14.893617021276595,82,19.38534278959811,38,8.983451536643026,10,2.3640661938534278,57,13.47517730496454
03W503,03,Pankow,503,W,035B,O,05,75,1088,418,6,411,84,20.437956204379564,92,22.38442822384428,84,20.437956204379564,64,15.571776155717762,37,9.002433090024331,7,1.70316301703163,43,10.46228710462287
03W504,03,Pankow,504,W,035C,O,05,75,1374,548,2,545,97,17.79816513761468,202,37.06422018348624,68,12.477064220183486,85,15.59633027522936,28,5.137614678899083,15,2.7522935779816518,50,9.174311926605505
03W505,03,Pankow,505,W,035D,O,05,75,1101,353,4,348,56,16.091954022988507,81,23.275862068965516,73,20.977011494252874,58,16.666666666666664,30,8.620689655172415,11,3.1609195402298855,39,11.206896551724139
03W506,03,Pankow,506,W,035E,O,05,75,1161,353,5,347,52,14.985590778097983,76,21.902017291066283,56,16.138328530259365,58,16.714697406340058,45,12.968299711815561,17,4.899135446685879,43,12.39193083573487
03W507,03,Pankow,507,W,035E,O,05,75,1322,463,12,450,87,19.333333333333332,62,13.777777777777779,95,21.11111111111111,83,18.444444444444443,61,13.555555555555557,14,3.111111111111111,48,10.666666666666668
03W508,03,Pankow,508,W,035F,O,05,75,1333,439,6,432,70,16.203703703703702,70,16.203703703703702,93,21.52777777777778,93,21.52777777777778,52,12.037037037037036,10,2.314814814814815,44,10.185185185185185
03W509,03,Pankow,509,W,035G,O,05,75,1451,429,8,420,76,18.095238095238095,54,12.857142857142856,84,20,81,19.28571428571429,69,16.428571428571427,6,1.4285714285714286,50,11.904761904761903
03W510,03,Pankow,510,W,035H,O,05,75,1449,478,6,471,82,17.40976645435244,60,12.738853503184714,104,22.080679405520172,77,16.348195329087048,82,17.40976645435244,12,2.547770700636943,54,11.464968152866243
03W511,03,Pankow,511,W,035I,O,05,75,1334,530,3,526,97,18.44106463878327,134,25.475285171102662,85,16.159695817490494,109,20.722433460076044,41,7.79467680608365,8,1.520912547528517,52,9.885931558935361
03W512,03,Pankow,512,W,035K,O,05,75,1433,555,7,547,90,16.453382084095065,84,15.356489945155394,88,16.087751371115175,102,18.647166361974406,95,17.36745886654479,8,1.4625228519195612,80,14.625228519195613
03W513,03,Pankow,513,W,035L,O,05,75,1421,625,5,619,113,18.25525040387722,82,13.247172859450727,129,20.84006462035541,113,18.25525040387722,95,15.347334410339256,24,3.877221324717286,63,10.177705977382875
03W514,03,Pankow,514,W,035M,O,05,75,1476,499,8,490,76,15.510204081632653,68,13.877551020408163,112,22.857142857142858,76,15.510204081632653,78,15.918367346938775,11,2.2448979591836733,69,14.081632653061224
03W515,03,Pankow,515,W,035K,O,05,75,1039,392,6,386,63,16.321243523316063,50,12.953367875647666,115,29.792746113989637,41,10.621761658031089,57,14.766839378238341,15,3.8860103626943006,45,11.658031088082902
03W516,03,Pankow,516,W,035N,O,05,75,1133,444,5,439,85,19.362186788154897,44,10.022779043280181,133,30.296127562642365,51,11.617312072892938,66,15.034168564920272,20,4.555808656036446,40,9.111617312072893
